LineId,Content,EventId,EventTemplate
525,REPORT : 7103 5071 152146 240,E47,REPORT : <*> <*> <*> <*>
526,onStandStepChanged 3676,E42,onStandStepChanged <*>
527,onExtend:1514038675000 1 0 4,E39,onExtend:<*> <*> <*> <*>
528, getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
529,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,E58,setTodayTotalDetailSteps=<*>
530,calculateCaloriesWithCache totalCalories=128853,E4,calculateCaloriesWithCache totalCalories=<*>
531,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
532,REPORT : 7104 5072 152167 240,E47,REPORT : <*> <*> <*> <*>
533,onStandStepChanged 3677,E42,onStandStepChanged <*>
534,onExtend:1514038676000 1 0 4,E39,onExtend:<*> <*> <*> <*>
535, getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
536,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,E58,setTodayTotalDetailSteps=<*>
537,calculateCaloriesWithCache totalCalories=128874,E4,calculateCaloriesWithCache totalCalories=<*>
538,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
539,REPORT : 7105 5072 152189 240,E47,REPORT : <*> <*> <*> <*>
540,onStandStepChanged 3678,E42,onStandStepChanged <*>
541,onExtend:1514038677000 1 0 4,E39,onExtend:<*> <*> <*> <*>
542, getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
543,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,E58,setTodayTotalDetailSteps=<*>
544,calculateCaloriesWithCache totalCalories=128895,E4,calculateCaloriesWithCache totalCalories=<*>
545,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
546,REPORT : 7106 5073 152210 240,E47,REPORT : <*> <*> <*> <*>
547,onStandStepChanged 3679,E42,onStandStepChanged <*>
548,onExtend:1514038678000 1 0 4,E39,onExtend:<*> <*> <*> <*>
549, getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
550,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,E58,setTodayTotalDetailSteps=<*>
551,calculateCaloriesWithCache totalCalories=128917,E4,calculateCaloriesWithCache totalCalories=<*>
552,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
553,REPORT : 7107 5074 152231 240,E47,REPORT : <*> <*> <*> <*>
554,onStandStepChanged 3681,E42,onStandStepChanged <*>
555,onExtend:1514038678000 2 0 4,E39,onExtend:<*> <*> <*> <*>
556, getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
557,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,E58,setTodayTotalDetailSteps=<*>
558,calculateCaloriesWithCache totalCalories=128960,E4,calculateCaloriesWithCache totalCalories=<*>
559,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
560,REPORT : 7109 5075 152274 240,E47,REPORT : <*> <*> <*> <*>
561,onStandStepChanged 3683,E42,onStandStepChanged <*>
562,onExtend:1514038680000 2 0 4,E39,onExtend:<*> <*> <*> <*>
563,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
564, getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
565,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,E58,setTodayTotalDetailSteps=<*>
566,calculateCaloriesWithCache totalCalories=129002,E4,calculateCaloriesWithCache totalCalories=<*>
567,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
568,REPORT : 7111 5077 152317 240,E47,REPORT : <*> <*> <*> <*>
569,onStandStepChanged 3684,E42,onStandStepChanged <*>
570,onExtend:1514038682000 1 0 4,E39,onExtend:<*> <*> <*> <*>
571, getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
572,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,E58,setTodayTotalDetailSteps=<*>
573,calculateCaloriesWithCache totalCalories=129024,E4,calculateCaloriesWithCache totalCalories=<*>
574,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
575,REPORT : 7112 5077 152339 240,E47,REPORT : <*> <*> <*> <*>
576,onStandStepChanged 3685,E42,onStandStepChanged <*>
577,onExtend:1514038683000 1 0 4,E39,onExtend:<*> <*> <*> <*>
578, getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
579,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,E58,setTodayTotalDetailSteps=<*>
580,calculateCaloriesWithCache totalCalories=129045,E4,calculateCaloriesWithCache totalCalories=<*>
581,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
582,REPORT : 7113 5078 152360 240,E47,REPORT : <*> <*> <*> <*>
583,onStandStepChanged 3686,E42,onStandStepChanged <*>
584,onExtend:1514038686000 1 0 4,E39,onExtend:<*> <*> <*> <*>
585, getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
586,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,E58,setTodayTotalDetailSteps=<*>
587,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>
588,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
589,REPORT : 7114 5079 152381 240,E47,REPORT : <*> <*> <*> <*>
590,onStandStepChanged 3686,E42,onStandStepChanged <*>
591,onExtend:1514038686000 0 0 0,E39,onExtend:<*> <*> <*> <*>
592, getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
593,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,E58,setTodayTotalDetailSteps=<*>
594,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>
595,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
596,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
597,onStandStepChanged 3689,E42,onStandStepChanged <*>
598,onExtend:1514038748000 3 0 4,E39,onExtend:<*> <*> <*> <*>
599, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
600,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,E58,setTodayTotalDetailSteps=<*>
601,calculateCaloriesWithCache totalCalories=129131,E4,calculateCaloriesWithCache totalCalories=<*>
602,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
603,REPORT : 7117 5081 152446 240,E47,REPORT : <*> <*> <*> <*>
604,onStandStepChanged 3694,E42,onStandStepChanged <*>
605,onExtend:1514038749000 5 0 4,E39,onExtend:<*> <*> <*> <*>
606, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
607,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,E58,setTodayTotalDetailSteps=<*>
608,calculateCaloriesWithCache totalCalories=129238,E4,calculateCaloriesWithCache totalCalories=<*>
609,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
610,REPORT : 7122 5085 152553 240,E47,REPORT : <*> <*> <*> <*>
611,onStandStepChanged 3696,E42,onStandStepChanged <*>
612,onExtend:1514038749000 2 0 4,E39,onExtend:<*> <*> <*> <*>
613, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
614,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,E58,setTodayTotalDetailSteps=<*>
615,calculateCaloriesWithCache totalCalories=129281,E4,calculateCaloriesWithCache totalCalories=<*>
616,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
617,REPORT : 7124 5086 152596 240,E47,REPORT : <*> <*> <*> <*>
618,onStandStepChanged 3698,E42,onStandStepChanged <*>
619,onExtend:1514038750000 2 0 4,E39,onExtend:<*> <*> <*> <*>
620, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
621,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,E58,setTodayTotalDetailSteps=<*>
622,calculateCaloriesWithCache totalCalories=129324,E4,calculateCaloriesWithCache totalCalories=<*>
623,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
624,REPORT : 7126 5087 152638 240,E47,REPORT : <*> <*> <*> <*>
625,onStandStepChanged 3700,E42,onStandStepChanged <*>
626,onExtend:1514038750000 2 0 4,E39,onExtend:<*> <*> <*> <*>
627, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
628,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,E58,setTodayTotalDetailSteps=<*>
629,calculateCaloriesWithCache totalCalories=129366,E4,calculateCaloriesWithCache totalCalories=<*>
630,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
631,REPORT : 7128 5089 152681 240,E47,REPORT : <*> <*> <*> <*>
632,onStandStepChanged 3702,E42,onStandStepChanged <*>
633,onExtend:1514038751000 2 0 4,E39,onExtend:<*> <*> <*> <*>
634, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
635,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,E58,setTodayTotalDetailSteps=<*>
636,calculateCaloriesWithCache totalCalories=129409,E4,calculateCaloriesWithCache totalCalories=<*>
637,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
638,REPORT : 7130 5090 152724 240,E47,REPORT : <*> <*> <*> <*>
639,onStandStepChanged 3704,E42,onStandStepChanged <*>
640,onExtend:1514038751000 2 0 4,E39,onExtend:<*> <*> <*> <*>
641, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
642,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,E58,setTodayTotalDetailSteps=<*>
643,calculateCaloriesWithCache totalCalories=129452,E4,calculateCaloriesWithCache totalCalories=<*>
644,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
645,REPORT : 7132 5092 152767 240,E47,REPORT : <*> <*> <*> <*>
646,onStandStepChanged 3707,E42,onStandStepChanged <*>
647,onExtend:1514038752000 3 0 4,E39,onExtend:<*> <*> <*> <*>
648, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
649,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,E58,setTodayTotalDetailSteps=<*>
650,calculateCaloriesWithCache totalCalories=129516,E4,calculateCaloriesWithCache totalCalories=<*>
651,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
652,REPORT : 7135 5094 152831 240,E47,REPORT : <*> <*> <*> <*>
653,onStandStepChanged 3711,E42,onStandStepChanged <*>
654,onExtend:1514038752000 4 0 4,E39,onExtend:<*> <*> <*> <*>
655, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
656,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,E58,setTodayTotalDetailSteps=<*>
657,calculateCaloriesWithCache totalCalories=129602,E4,calculateCaloriesWithCache totalCalories=<*>
658,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
659,REPORT : 7139 5097 152917 240,E47,REPORT : <*> <*> <*> <*>
660,onStandStepChanged 3712,E42,onStandStepChanged <*>
661,onExtend:1514038753000 1 0 4,E39,onExtend:<*> <*> <*> <*>
662, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
663,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,E58,setTodayTotalDetailSteps=<*>
664,calculateCaloriesWithCache totalCalories=129623,E4,calculateCaloriesWithCache totalCalories=<*>
665,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
666,REPORT : 7140 5097 152938 240,E47,REPORT : <*> <*> <*> <*>
667,onStandStepChanged 3726,E42,onStandStepChanged <*>
668,onExtend:1514038755000 14 0 4,E39,onExtend:<*> <*> <*> <*>
669, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
670,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,E58,setTodayTotalDetailSteps=<*>
671,calculateCaloriesWithCache totalCalories=129923,E4,calculateCaloriesWithCache totalCalories=<*>
672,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
673,REPORT : 7154 5107 153238 240,E47,REPORT : <*> <*> <*> <*>
674,onStandStepChanged 3726,E42,onStandStepChanged <*>
675,onExtend:1514038756000 0 0 0,E39,onExtend:<*> <*> <*> <*>
676, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
677,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,E58,setTodayTotalDetailSteps=<*>
678,calculateCaloriesWithCache totalCalories=129923,E4,calculateCaloriesWithCache totalCalories=<*>
679,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
680,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF
681,onStandStepChanged 3732,E42,onStandStepChanged <*>
682,onExtend:1514038756000 6 0 4,E39,onExtend:<*> <*> <*> <*>
683,onStandStepChanged 3732,E42,onStandStepChanged <*>
684,onExtend:1514038798000 0 0 4,E39,onExtend:<*> <*> <*> <*>
685,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
686,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
687,flush sensor data,E12,flush sensor data
688, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
689,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,E58,setTodayTotalDetailSteps=<*>
690,onStandStepChanged 3732,E42,onStandStepChanged <*>
691,calculateCaloriesWithCache totalCalories=130052,E4,calculateCaloriesWithCache totalCalories=<*>
692,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
693,REPORT : 7160 5112 153367 240,E47,REPORT : <*> <*> <*> <*>
694,onStandStepChanged 3732,E42,onStandStepChanged <*>
695,onExtend:1514038798000 0 0 4,E39,onExtend:<*> <*> <*> <*>
696, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
697,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,E58,setTodayTotalDetailSteps=<*>
698,calculateCaloriesWithCache totalCalories=130052,E4,calculateCaloriesWithCache totalCalories=<*>
699,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
700,onStandStepChanged 3735,E42,onStandStepChanged <*>
701,flushTempCacheToDB by stand,E14,flushTempCacheToDB by stand
702,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,E1,Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>
703,writeDataToDB size 327,E75,writeDataToDB size <*>
704,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
705,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
706,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
707,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
708,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",E72,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
709,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
710,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
711,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",E15,"getAppContext() isAppValid health or wear, packageName = <*>"
712,onExtend:1514038799000 3 0 4,E39,onExtend:<*> <*> <*> <*>
713,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
714,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
715,insertHiHealthData() checkAppType  0 appID = 1,E32,insertHiHealthData() checkAppType  <*> appID = <*>
716,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0",E34,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>"
717,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",E49,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
718,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1",E52,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
719,"new date =20171223, type=40002,7163.0,old=6983.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
720,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",E52,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
721,"new date =20171223, type=40003,153367.0,old=210654.54000000004",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
722,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",E50,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
723,"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1",E52,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
724,"new date =20171223, type=40005,240.0,old=330.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
725,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005",E50,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
726,"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1",E52,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
727,"new date =20171223, type=40004,5112.0,old=4985.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
728,"bulkSaveDetailHiHealthData() size = 4,totalTime = 30",E2,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
729,startListenerChange subscribeList = [1],E63,startListenerChange subscribeList = [<*>]
730,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",E31,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT"
731,insertHiHealthData() end totalTime = 45,E33,insertHiHealthData() end totalTime = <*>
732,uploadStaticsToDB() onResult  type = 4 obj=true,E74,uploadStaticsToDB() onResult  type = <*> obj=true
733,uploadStaticsToDB failed message=true,E73,uploadStaticsToDB failed message=true
734,checkInsertStatus stepSum or calorieSum is enough,E8,checkInsertStatus stepSum or calorieSum is enough
735,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
736,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
737,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",E15,"getAppContext() isAppValid health or wear, packageName = <*>"
738,checkInsertStatus stepStatSum or calorieStatSum is enough,E7,checkInsertStatus stepStatSum or calorieStatSum is enough
739,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",E67,"stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>"
740,"startInsertSportSync start auto sync,app is 1",E62,"startInsertSportSync start auto sync,app is <*>"
741,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
742,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",E6,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
743,"startInsertSportSync first 500 steps sync,do all sync",E61,"startInsertSportSync first <*> steps sync,do all sync"
744,getBinderPackageName packageName = com.huawei.health,E16,getBinderPackageName packageName = com.huawei.health
745,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
746,insertHiHealthData() checkAppType  0 appID = 1,E32,insertHiHealthData() checkAppType  <*> appID = <*>
747,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",E34,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>"
748,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open
749,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",E49,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
750,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E25,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
751,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is true
752,"initUserPrivacy the userPrivacy switch is open, start push user data!",E28,"initUserPrivacy the userPrivacy switch is open, start push user data!"
753,initUserPrivacy the userPrivacy is true,E27,initUserPrivacy the userPrivacy is true
754,ifCanSync not! no cloud version,E23,ifCanSync not! no cloud version
755,sendSyncFailedBroadcast,E54,sendSyncFailedBroadcast
756,"bulkSaveDetailHiHealthData() size = 20,totalTime = 34",E2,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>"
757,"new date =20171223, type=40002,6724.0,old=7163.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
758,"new date =20171223, type=40004,4800.935999999999,old=5112.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
759,"new date =20171223, type=40003,214445.88000000006,old=210654.54000000004",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
760,"new date =20171223, type=40005,330.0,old=330.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
761,"new date =20171223, type=40011,6314.0,old=6137.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
762,"new date =20171223, type=40031,4508.196000000001,old=4381.818",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
763,"new date =20171223, type=40021,135245.88,old=131454.53999999995",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
764,"new date =20171223, type=40013,410.0,old=410.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
765,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
766,"new date =20171223, type=40024,79200.0,old=79200.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
767,"new date =20171223, type=40041,6720.0,old=6480.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
768,"new date =20171223, type=40044,420.0,old=420.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
769,"new date =20171223, type=40006,7140.0,old=6900.0",E37,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
770,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",E51,"saveRealTimeHealthDatasStat() size = <*>,totalTime = <*>"
771,startListenerChange subscribeList = [1],E63,startListenerChange subscribeList = [<*>]
772,insertHiHealthData() end totalTime = 94,E33,insertHiHealthData() end totalTime = <*>
773,InsertCallBack() onSuccess  type = 0 data=true,E29,InsertCallBack() onSuccess  type = <*> data=true
774,InsertEvent success begin:25233975 end:25233979,E30,InsertEvent success begin:<*> end:<*>
775,setWriteDBLastDataMinute=25233979,E60,setWriteDBLastDataMinute=<*>
776,setWriteDBLastDataMinute success,E59,setWriteDBLastDataMinute success
777,flush2DB result success,E13,flush2DB result success
778, getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
779,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,E58,setTodayTotalDetailSteps=<*>
780,checkInsertStatus stepSum or calorieSum is enough,E8,checkInsertStatus stepSum or calorieSum is enough
781,calculateCaloriesWithCache totalCalories=130116,E4,calculateCaloriesWithCache totalCalories=<*>
782,checkInsertStatus stepStatSum or calorieStatSum is enough,E7,checkInsertStatus stepStatSum or calorieStatSum is enough
783,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",E67,"stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>"
784,"startInsertSportSync start auto sync,app is 1",E62,"startInsertSportSync start auto sync,app is <*>"
785,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",E6,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
786,"startInsertSportSync first 500 steps sync,do all sync",E61,"startInsertSportSync first <*> steps sync,do all sync"
787,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
