LineId,Content,EventId,EventTemplate
479,"Times: total = 39, boot = -157, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
480,"Times: total = 38, boot = -146, init = 184, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
481,"Times: total = 40, boot = -156, init = 196, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
482,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
483,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
484,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
485,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
486,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
487,Got assigned task 528,E11,Got assigned task <*>
488,Running task 0.0 in stage 13.0 (TID 528),E24,Running task <*> in stage <*> (TID <*>)
489,Got assigned task 542,E11,Got assigned task <*>
490,Running task 1.0 in stage 13.0 (TID 542),E24,Running task <*> in stage <*> (TID <*>)
491,Got assigned task 553,E11,Got assigned task <*>
492,Running task 2.0 in stage 13.0 (TID 553),E24,Running task <*> in stage <*> (TID <*>)
493,Started reading broadcast variable 22,E29,Started reading broadcast variable <*>
494,Got assigned task 558,E11,Got assigned task <*>
495,Running task 3.0 in stage 13.0 (TID 558),E24,Running task <*> in stage <*> (TID <*>)
496,Got assigned task 559,E11,Got assigned task <*>
497,Running task 4.0 in stage 13.0 (TID 559),E24,Running task <*> in stage <*> (TID <*>)
498,"Block broadcast_22_piece0 stored as bytes in memory (estimated size 5.8 KB, free 409.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
499,Reading broadcast variable 22 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
500,"Block broadcast_22 stored as values in memory (estimated size 9.6 KB, free 418.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
501,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
502,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
503,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
504,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
505,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
506,"Times: total = 39, boot = -76, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
507,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
508,"Times: total = 42, boot = -73, init = 114, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
509,"Times: total = 41, boot = -67, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
510,"Times: total = 40, boot = -74, init = 113, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
511,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
512,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
513,Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
514,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
515,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
516,Got assigned task 562,E11,Got assigned task <*>
517,Running task 0.0 in stage 14.0 (TID 562),E24,Running task <*> in stage <*> (TID <*>)
518,Got assigned task 576,E11,Got assigned task <*>
519,Running task 1.0 in stage 14.0 (TID 576),E24,Running task <*> in stage <*> (TID <*>)
520,Got assigned task 590,E11,Got assigned task <*>
521,Running task 2.0 in stage 14.0 (TID 590),E24,Running task <*> in stage <*> (TID <*>)
522,Started reading broadcast variable 23,E29,Started reading broadcast variable <*>
523,Got assigned task 598,E11,Got assigned task <*>
524,Running task 3.0 in stage 14.0 (TID 598),E24,Running task <*> in stage <*> (TID <*>)
525,Got assigned task 599,E11,Got assigned task <*>
526,Running task 4.0 in stage 14.0 (TID 599),E24,Running task <*> in stage <*> (TID <*>)
527,"Block broadcast_23_piece0 stored as bytes in memory (estimated size 5.4 KB, free 378.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
528,Reading broadcast variable 23 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
529,"Block broadcast_23 stored as values in memory (estimated size 9.2 KB, free 387.4 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
530,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
531,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
532,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
533,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
534,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
535,"Times: total = 39, boot = -90, init = 129, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
536,"Times: total = 40, boot = -93, init = 133, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
537,"Times: total = 39, boot = -90, init = 129, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
538,"Times: total = 38, boot = -82, init = 120, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
539,"Times: total = 42, boot = -92, init = 133, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
540,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
541,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
542,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
543,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
544,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
545,Got assigned task 612,E11,Got assigned task <*>
546,Running task 0.0 in stage 15.0 (TID 612),E24,Running task <*> in stage <*> (TID <*>)
547,Got assigned task 626,E11,Got assigned task <*>
548,Running task 1.0 in stage 15.0 (TID 626),E24,Running task <*> in stage <*> (TID <*>)
549,Got assigned task 636,E11,Got assigned task <*>
550,Running task 2.0 in stage 15.0 (TID 636),E24,Running task <*> in stage <*> (TID <*>)
551,Got assigned task 638,E11,Got assigned task <*>
552,Running task 3.0 in stage 15.0 (TID 638),E24,Running task <*> in stage <*> (TID <*>)
553,Got assigned task 639,E11,Got assigned task <*>
554,Running task 4.0 in stage 15.0 (TID 639),E24,Running task <*> in stage <*> (TID <*>)
555,Started reading broadcast variable 24,E29,Started reading broadcast variable <*>
556,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
557,Reading broadcast variable 24 took 10 ms,E20,Reading broadcast variable <*> took <*> ms
558,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
559,"Partition rdd_21_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
560,"Partition rdd_21_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
561,"Partition rdd_21_3 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
562,"Partition rdd_21_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
563,"Partition rdd_21_0 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
564,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
565,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
566,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
567,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
568,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
569,"Times: total = 40, boot = -95, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
570,"Times: total = 39, boot = -96, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
571,"Times: total = 41, boot = -98, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
572,"Times: total = 40, boot = -99, init = 139, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
573,"Times: total = 40, boot = -95, init = 135, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
574,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
575,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
576,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
577,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
578,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
579,"Times: total = 38, boot = 19, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
580,"Times: total = 39, boot = 20, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
581,"Times: total = 38, boot = 19, init = 19, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
582,"Times: total = 40, boot = 17, init = 23, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
583,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
584,"Times: total = 42, boot = 18, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
585,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
586,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
587,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
588,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
589,Got assigned task 643,E11,Got assigned task <*>
590,Running task 0.0 in stage 16.0 (TID 643),E24,Running task <*> in stage <*> (TID <*>)
591,Got assigned task 657,E11,Got assigned task <*>
592,Running task 1.0 in stage 16.0 (TID 657),E24,Running task <*> in stage <*> (TID <*>)
593,Got assigned task 671,E11,Got assigned task <*>
594,Running task 2.0 in stage 16.0 (TID 671),E24,Running task <*> in stage <*> (TID <*>)
595,Got assigned task 678,E11,Got assigned task <*>
596,Started reading broadcast variable 25,E29,Started reading broadcast variable <*>
597,Running task 3.0 in stage 16.0 (TID 678),E24,Running task <*> in stage <*> (TID <*>)
598,Got assigned task 679,E11,Got assigned task <*>
599,Running task 4.0 in stage 16.0 (TID 679),E24,Running task <*> in stage <*> (TID <*>)
600,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
601,Reading broadcast variable 25 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
602,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
603,Found block rdd_21_0 locally,E10,Found block rdd_<*> locally
604,Found block rdd_21_4 locally,E10,Found block rdd_<*> locally
605,Found block rdd_21_3 locally,E10,Found block rdd_<*> locally
606,Found block rdd_21_2 locally,E10,Found block rdd_<*> locally
607,Found block rdd_21_1 locally,E10,Found block rdd_<*> locally
608,"Times: total = 39, boot = -104, init = 143, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
609,"Times: total = 41, boot = -104, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
610,"Times: total = 39, boot = -106, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
611,"Times: total = 39, boot = -106, init = 145, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
612,"Times: total = 43, boot = -104, init = 146, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
613,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
614,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
615,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
616,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
617,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
618,Got assigned task 692,E11,Got assigned task <*>
619,Running task 0.0 in stage 17.0 (TID 692),E24,Running task <*> in stage <*> (TID <*>)
620,Got assigned task 706,E11,Got assigned task <*>
621,Running task 1.0 in stage 17.0 (TID 706),E24,Running task <*> in stage <*> (TID <*>)
622,Got assigned task 716,E11,Got assigned task <*>
623,Running task 2.0 in stage 17.0 (TID 716),E24,Running task <*> in stage <*> (TID <*>)
624,Got assigned task 718,E11,Got assigned task <*>
625,Started reading broadcast variable 26,E29,Started reading broadcast variable <*>
626,Running task 3.0 in stage 17.0 (TID 718),E24,Running task <*> in stage <*> (TID <*>)
627,Got assigned task 719,E11,Got assigned task <*>
628,Running task 4.0 in stage 17.0 (TID 719),E24,Running task <*> in stage <*> (TID <*>)
629,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
630,Reading broadcast variable 26 took 10 ms,E20,Reading broadcast variable <*> took <*> ms
631,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
632,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
633,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
634,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
635,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
636,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
637,"Times: total = 42, boot = -69, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
638,"Times: total = 40, boot = -71, init = 110, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
639,"Times: total = 39, boot = -73, init = 111, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
640,"Times: total = 44, boot = -72, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
641,"Times: total = 42, boot = -71, init = 112, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
642,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
643,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
644,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
645,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
646,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
647,Got assigned task 722,E11,Got assigned task <*>
648,Running task 0.0 in stage 18.0 (TID 722),E24,Running task <*> in stage <*> (TID <*>)
649,Got assigned task 736,E11,Got assigned task <*>
650,Running task 1.0 in stage 18.0 (TID 736),E24,Running task <*> in stage <*> (TID <*>)
651,Got assigned task 750,E11,Got assigned task <*>
652,Running task 2.0 in stage 18.0 (TID 750),E24,Running task <*> in stage <*> (TID <*>)
653,Got assigned task 758,E11,Got assigned task <*>
654,Running task 3.0 in stage 18.0 (TID 758),E24,Running task <*> in stage <*> (TID <*>)
655,Started reading broadcast variable 27,E29,Started reading broadcast variable <*>
656,Got assigned task 759,E11,Got assigned task <*>
657,Running task 4.0 in stage 18.0 (TID 759),E24,Running task <*> in stage <*> (TID <*>)
658,"Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
659,Reading broadcast variable 27 took 10 ms,E20,Reading broadcast variable <*> took <*> ms
660,"Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
661,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
662,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
663,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
664,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
665,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
666,"Times: total = 38, boot = -77, init = 115, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
667,"Times: total = 40, boot = -76, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
668,"Times: total = 40, boot = -75, init = 115, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
669,"Times: total = 42, boot = -74, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
670,Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
671,Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
672,Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
673,Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
674,"Times: total = 42, boot = -74, init = 115, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
675,Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
676,Got assigned task 762,E11,Got assigned task <*>
677,Running task 0.0 in stage 19.0 (TID 762),E24,Running task <*> in stage <*> (TID <*>)
678,Got assigned task 776,E11,Got assigned task <*>
679,Running task 1.0 in stage 19.0 (TID 776),E24,Running task <*> in stage <*> (TID <*>)
680,Got assigned task 789,E11,Got assigned task <*>
681,Running task 2.0 in stage 19.0 (TID 789),E24,Running task <*> in stage <*> (TID <*>)
682,Got assigned task 798,E11,Got assigned task <*>
683,Running task 3.0 in stage 19.0 (TID 798),E24,Running task <*> in stage <*> (TID <*>)
684,Started reading broadcast variable 28,E29,Started reading broadcast variable <*>
685,Got assigned task 799,E11,Got assigned task <*>
686,Running task 4.0 in stage 19.0 (TID 799),E24,Running task <*> in stage <*> (TID <*>)
687,"Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 409.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
688,Reading broadcast variable 28 took 9 ms,E20,Reading broadcast variable <*> took <*> ms
689,"Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
690,"Partition rdd_26_0 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
691,"Partition rdd_26_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
692,"Partition rdd_26_3 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
693,"Partition rdd_26_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
694,"Partition rdd_26_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
695,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
696,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
697,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
698,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
699,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
700,"Times: total = 40, boot = -79, init = 119, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
701,"Times: total = 41, boot = -82, init = 123, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
702,"Times: total = 41, boot = -82, init = 123, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
703,"Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
704,"Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
705,"Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
706,"Times: total = 41, boot = -67, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
707,"Times: total = 42, boot = -66, init = 107, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
708,"Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
709,"Block rdd_26_1 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
710,"Times: total = 38, boot = 23, init = 15, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
711,Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
712,"Times: total = 40, boot = 20, init = 20, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
713,"Times: total = 41, boot = 23, init = 18, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
714,Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
715,Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
716,"Times: total = 39, boot = 18, init = 21, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
717,"Times: total = 39, boot = 18, init = 21, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
718,Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
719,Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
720,Got assigned task 807,E11,Got assigned task <*>
721,Running task 0.0 in stage 20.0 (TID 807),E24,Running task <*> in stage <*> (TID <*>)
722,Got assigned task 821,E11,Got assigned task <*>
723,Running task 1.0 in stage 20.0 (TID 821),E24,Running task <*> in stage <*> (TID <*>)
724,Got assigned task 833,E11,Got assigned task <*>
725,Running task 2.0 in stage 20.0 (TID 833),E24,Running task <*> in stage <*> (TID <*>)
726,Got assigned task 838,E11,Got assigned task <*>
727,Started reading broadcast variable 29,E29,Started reading broadcast variable <*>
728,Running task 3.0 in stage 20.0 (TID 838),E24,Running task <*> in stage <*> (TID <*>)
729,Got assigned task 839,E11,Got assigned task <*>
730,Running task 4.0 in stage 20.0 (TID 839),E24,Running task <*> in stage <*> (TID <*>)
731,"Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
732,Reading broadcast variable 29 took 11 ms,E20,Reading broadcast variable <*> took <*> ms
733,"Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
734,Found block rdd_26_0 locally,E10,Found block rdd_<*> locally
735,Found block rdd_26_4 locally,E10,Found block rdd_<*> locally
736,Found block rdd_26_3 locally,E10,Found block rdd_<*> locally
737,Found block rdd_26_2 locally,E10,Found block rdd_<*> locally
738,Found block rdd_26_1 locally,E10,Found block rdd_<*> locally
739,"Times: total = 38, boot = -119, init = 157, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
740,"Times: total = 38, boot = -119, init = 157, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
741,"Times: total = 39, boot = -126, init = 165, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
742,"Times: total = 40, boot = -111, init = 151, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
743,"Times: total = 41, boot = -110, init = 151, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
744,Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
745,Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
746,Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
747,Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
748,Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
749,Got assigned task 853,E11,Got assigned task <*>
750,Running task 0.0 in stage 21.0 (TID 853),E24,Running task <*> in stage <*> (TID <*>)
751,Got assigned task 867,E11,Got assigned task <*>
752,Running task 1.0 in stage 21.0 (TID 867),E24,Running task <*> in stage <*> (TID <*>)
